m,delta
357,2.5242892709418476
358,2.524289264032288
359,2.5242892721664627
360,2.5242892892379216
361,2.524289258799101
362,2.5242892825021386
363,2.5242892752922454
364,2.5242892456541965
365,2.524289276226188
366,2.524289281186709
367,2.5242892748849046
368,2.5242892659803875
369,2.5242892709434246
370,2.524289264032288
371,2.524289272164949
372,2.5242892892379216
373,2.524289258799101
374,2.5242892825093466
375,2.5242892752922454
376,2.5242892517614797
377,2.5242892638051284
378,2.524289279392083
379,2.5242892751525825
380,2.524289256691482
381,2.5242892612841534
382,2.52428927149309
383,2.524289267608879
384,2.5242892702566064
385,2.5242892664310133
386,2.5242892555076906
387,2.5242892664529606
388,2.524289275506993
389,2.5242892850097487
390,2.524289263141307
391,2.5242893089535676
392,2.5242892704932687
393,2.524289287890288
394,2.5242891826779563
395,2.524289263026768
396,2.524289298584143
397,2.52428925988264
398,2.5242892163695565
399,2.524289244418298
400,2.524289274326845
401,2.524289255567299
402,2.524289263070015
403,2.5242892522751625
404,2.52428925442967
405,2.5242892532555867
406,2.5242892445678393
407,2.524289286377558
408,2.5242892628395306
409,2.524289278939018
410,2.524289241860169
411,2.524289267045986
412,2.524289287461553
413,2.5242892886036534
414,2.5242892718141143
415,2.524289285351412
416,2.5242892517614797
417,2.5242892638051284
418,2.524289279392083
419,2.5242892751525825
420,2.524289256691482
421,2.5242892612841534
422,2.52428927149309
423,2.524289267608879
424,2.5242892702566064
425,2.5242892664310133
426,2.5242892555076906
427,2.5242892664529606
428,2.524289275506993
429,2.5242892850097487
430,2.524289263141307
431,2.5242893089535676
432,2.5242892704932687
433,2.524289287890288
434,2.5242891826779563
435,2.524289263026768
436,2.524289298584143
437,2.52428925988264
438,2.5242892163695565
439,2.524289244418298
440,2.5242892743195955
441,2.5242892564905306
442,2.5242892628834195
443,2.5242892521919633
444,2.5242892545021722
445,2.5242892507223007
446,2.524289244541852
447,2.5242892866398874
448,2.524289262564767
449,2.5242892799990777
450,2.524289241860169
451,2.524289267045986
452,2.524289287461553
453,2.5242892886036534
454,2.5242892718141143
455,2.524289285351412
456,2.5242892517614797
457,2.5242892638051284
458,2.524289279392083
459,2.5242892751525825
460,2.524289256691482
461,2.5242892612841534
462,2.52428927149309
463,2.524289267608879
464,2.5242892702566064
465,2.5242892664310133
466,2.5242892555076906
467,2.5242892664529606
468,2.524289275506993
469,2.5242892850097487
470,2.524289263141307
471,2.5242893089535676
472,2.5242892704932687
473,2.524289287890288
474,2.5242891826779563
475,2.524289263026768
476,2.524289298584143
477,2.52428925988264
478,2.5242892163695565
479,2.524289244418298
480,2.5242892743195955
481,2.5242892564905306
482,2.5242892628834195
483,2.5242892521919633
484,2.5242892545021722
485,2.5242892507223007
486,2.524289244541852
487,2.5242892866398874
488,2.524289262564767
489,2.5242892799990777
490,2.524289241482561
491,2.524289266930767
492,2.5242892889676645
493,2.5242892884900154
494,2.5242892739527227
495,2.524289287844578
496,2.5242892497710137
497,2.5242892648499313
498,2.5242892809899513
499,2.5242892809372184
