m,delta
374,0.06957673241768687
375,0.0695767331624915
376,0.06957673253605022
377,0.06957673239416065
378,0.06957673245142565
379,0.06957673257217009
380,0.06957673272246202
381,0.06957673254998328
382,0.06957673289631686
383,0.06957673270454187
384,0.06957673229942443
385,0.0695767325291246
386,0.06957673257847978
387,0.06957673271265827
388,0.06957673232178554
389,0.06957673256586068
390,0.06957673288447769
391,0.06957673243669586
392,0.06957673233166774
393,0.0695767325703861
394,0.06957673279875201
395,0.06957673245172294
396,0.06957673278662789
397,0.0695767326488573
398,0.06957673311719621
399,0.06957673229584266
400,0.0695767324278058
401,0.06957673252649212
402,0.06957673299773749
403,0.06957673245924964
404,0.06957673277186373
405,0.06957673247674538
406,0.06957673241764538
407,0.06957673316250194
408,0.06957673253605022
409,0.06957673239416202
410,0.06957673245141985
411,0.06957673257217563
412,0.06957673272246202
413,0.06957673255002278
414,0.06957673289632582
415,0.06957673270452792
416,0.06957673229942443
417,0.0695767325291246
418,0.06957673257848539
419,0.06957673271265644
420,0.06957673232178554
421,0.06957673256585382
422,0.06957673288448969
423,0.06957673243668687
424,0.06957673233166774
425,0.06957673257037217
426,0.06957673279874138
427,0.06957673245174022
428,0.06957673278662789
429,0.06957673264885465
430,0.06957673311723432
431,0.0695767322958681
432,0.06957673242786362
433,0.06957673252639276
434,0.06957673299775793
435,0.06957673245925487
436,0.0695767327719738
437,0.06957673247667444
438,0.06957673241769995
439,0.06957673316250067
440,0.06957673253605022
441,0.06957673239416838
442,0.06957673245141546
443,0.06957673257219965
444,0.06957673272246202
445,0.06957673255002278
446,0.06957673289631745
447,0.06957673270457118
448,0.06957673229942443
449,0.06957673252911999
450,0.06957673257850888
451,0.06957673271265273
452,0.06957673232178554
453,0.06957673256588716
454,0.0695767328844822
455,0.06957673243672499
456,0.06957673233166774
457,0.06957673257033731
458,0.06957673279874113
459,0.06957673245172827
460,0.06957673278662789
461,0.06957673264884343
462,0.06957673311723893
463,0.06957673229584597
464,0.06957673242786362
465,0.06957673252639276
466,0.06957673299779145
467,0.06957673245921686
468,0.0695767327719738
469,0.06957673247669435
470,0.06957673241767381
471,0.06957673316248339
472,0.06957673253599987
473,0.06957673239422131
474,0.0695767324513264
475,0.06957673257220749
476,0.0695767327225508
477,0.06957673254994905
478,0.06957673289672248
479,0.06957673270431614
480,0.06957673229942443
481,0.0695767325291246
482,0.06957673257846783
483,0.06957673271265197
484,0.06957673232178554
485,0.06957673256586817
486,0.0695767328844822
487,0.06957673243669968
488,0.06957673233166774
489,0.06957673257033731
490,0.06957673279876025
491,0.06957673245176142
492,0.06957673278662789
493,0.06957673264885465
494,0.06957673311726624
495,0.06957673229584889
496,0.06957673242786362
497,0.06957673252639276
498,0.06957673299779035
499,0.06957673245926195
