m,delta
335,0.31677028905805293
336,0.31677028907188903
337,0.3167702895419481
338,0.31677028865367896
339,0.3167702892309556
340,0.3167702888677351
341,0.31677028891465864
342,0.31677028898917003
343,0.31677028973650434
344,0.31677028938765817
345,0.31677028992633516
346,0.31677028932480195
347,0.3167702906593245
348,0.3167702899825217
349,0.3167702897682854
350,0.31677029033680554
351,0.31677028962495585
352,0.3167702896890759
353,0.3167702894218994
354,0.3167702904923197
355,0.31677028979815247
356,0.316770290428149
357,0.3167702890749416
358,0.31677028864307744
359,0.31677029032417153
360,0.31677028923076234
361,0.3167702902149229
362,0.31677028974737603
363,0.3167702899690252
364,0.3167702890693623
365,0.3167702892007869
366,0.3167702897230687
367,0.3167702890580778
368,0.31677028907188903
369,0.3167702895419481
370,0.3167702886533524
371,0.31677028923131995
372,0.3167702888677351
373,0.3167702889145291
374,0.31677028898917003
375,0.3167702897370694
376,0.31677028938765817
377,0.3167702899269628
378,0.31677028932459805
379,0.31677029065970913
380,0.3167702899825217
381,0.3167702897682854
382,0.3167702903363754
383,0.3167702896253206
384,0.3167702896890759
385,0.3167702894218994
386,0.3167702904920881
387,0.3167702897989095
388,0.316770290428149
389,0.3167702890749416
390,0.31677028864323153
391,0.31677029032415555
392,0.3167702892318185
393,0.31677029021557424
394,0.31677028974768245
395,0.31677028997205425
396,0.3167702890701634
397,0.31677028920002676
398,0.31677028972245086
399,0.3167702890593066
400,0.31677028907188903
401,0.3167702895419481
402,0.31677028865332507
403,0.3167702892318925
404,0.3167702888677351
405,0.3167702889146642
406,0.3167702889883248
407,0.3167702897368646
408,0.31677028938765817
409,0.3167702899265909
410,0.31677028932478557
411,0.3167702906597328
412,0.3167702899825217
413,0.3167702897682854
414,0.31677029033714993
415,0.3167702896252952
416,0.3167702896890759
417,0.3167702894218994
418,0.3167702904920881
419,0.3167702897985496
420,0.316770290428149
421,0.3167702890749416
422,0.3167702886428739
423,0.31677029032329956
424,0.3167702892318185
425,0.31677029021557424
426,0.3167702897481828
427,0.3167702899723506
428,0.3167702890701634
429,0.3167702891995369
430,0.3167702897227311
431,0.3167702890593066
432,0.3167702890705796
433,0.31677028954045544
434,0.31677028865628926
435,0.31677028923257544
436,0.3167702888702483
437,0.31677028892141224
438,0.3167702889925646
439,0.31677028973672766
440,0.31677028938765817
441,0.3167702899268384
442,0.31677028932478557
443,0.31677029065969275
444,0.3167702899825217
445,0.3167702897682854
446,0.31677029033680554
447,0.3167702896253206
448,0.3167702896890759
449,0.3167702894218994
450,0.3167702904920881
451,0.3167702897980288
452,0.316770290428149
453,0.3167702890749416
454,0.31677028864323153
455,0.31677029032424836
456,0.3167702892318185
457,0.31677029021557424
458,0.31677028974823546
459,0.3167702899720595
460,0.3167702890701634
461,0.3167702891995369
462,0.3167702897226622
463,0.31677028905840143
464,0.3167702890705796
465,0.31677028954045544
466,0.3167702886563938
467,0.3167702892327698
468,0.3167702888702483
469,0.31677028892141224
470,0.3167702889925646
471,0.3167702897370898
472,0.3167702893888688
473,0.3167702899273247
474,0.3167702893227204
475,0.3167702906567775
476,0.31677028998143136
477,0.3167702897648567
478,0.31677029033901394
479,0.31677028961916653
480,0.3167702896890759
481,0.31677028942201707
482,0.3167702904920881
483,0.3167702897985496
484,0.316770290428149
485,0.3167702890749416
486,0.31677028864323153
487,0.31677029032424836
488,0.3167702892318185
489,0.31677029021557424
490,0.31677028974823546
491,0.3167702899723506
492,0.3167702890701634
493,0.3167702891995369
494,0.3167702897226622
495,0.3167702890591746
496,0.3167702890705796
497,0.31677028954045544
498,0.3167702886563938
499,0.3167702892321903
