M,m,alpha,delta,log_delta
3,430,0.6000000000000001,0.0019684883167857084,2.705867158455949
3,430,0.6500000000000001,0.0011872044390251958,2.925474488210143
3,430,0.7000000000000002,0.0033607804892787263,2.473559852721904
3,430,0.7500000000000002,0.0008033565288182681,3.09509167248627
3,430,0.8000000000000003,0.006682276354837131,2.1750755674738533
3,430,0.8500000000000003,0.00681555977118236,2.166498469168697
3,430,0.9000000000000004,0.007983444403353183,2.0978096947860525
3,430,0.9500000000000004,0.002756715178840478,2.559608102464331
3,430,1.0000000000000004,7.37795143496921,-0.8679357921764579
3,450,0.5,0.0005063814429467422,3.2955222180252575
3,450,0.55,0.0029035461313854137,2.537071269528376
3,450,0.6000000000000001,0.00331085871092206,2.4800593521310965
3,450,0.6500000000000001,0.0016485992792964004,2.782884894348961
3,450,0.7000000000000002,0.005116749001050654,2.2910058865518748
3,450,0.7500000000000002,0.015339210612552999,1.8141969895026473
3,450,0.8000000000000003,0.006652778586645052,2.176996930213713
3,450,0.8500000000000003,0.007053276257045968,2.151609105725646
3,450,0.9000000000000004,0.009899665766977834,2.0043794678274547
3,450,0.9500000000000004,0.010036665928885434,1.99841053113128
3,450,1.0000000000000004,9.404269429292622,-0.9733250630282803
3,470,0.5,0.00020953159624932332,3.678750478463462
3,470,0.55,0.005999508189713035,2.221884349491037
3,470,0.6000000000000001,0.0013677370110161107,2.8639974008939872
3,470,0.6500000000000001,0.0032935820476550064,2.4823315132153363
3,470,0.7000000000000002,0.0035742018821500947,2.4468209208209686
3,470,0.7500000000000002,0.004432720369099632,2.3533296645922532
3,470,0.8000000000000003,0.0060414718020724905,2.218857247197919
3,470,0.8500000000000003,0.0070287576624610505,2.153121430032391
3,470,0.9000000000000004,0.002951066820964695,2.5300209566648353
3,470,0.9500000000000004,0.004568796143898726,2.340198219391221
3,470,1.0000000000000004,4.163373632752107,-0.619445387432814
3,490,0.5,0.00020132051626078507,3.6961119645806666
3,490,0.55,0.006839384284930002,2.16498299384909
3,490,0.6000000000000001,0.0013055873787470008,2.884194056941184
3,490,0.6500000000000001,0.000918896241502233,3.0367335248348257
3,490,0.7000000000000002,0.0016524265552264853,2.781877834334728
3,490,0.7500000000000002,0.008959626957723238,2.0477100722100836
3,490,0.8000000000000003,0.01579920111059014,1.8013648726679876
3,490,0.8500000000000003,0.010674635432291878,1.9716469483823373
3,490,0.9000000000000004,0.004394590048393354,2.3570816320861407
3,490,0.9500000000000004,0.015648659433435547,1.8055228610311693
3,490,1.0000000000000004,4.855841945759654,-0.6862645423172965
4,50,0.5,0.0028304565299918437,2.5481435106008465
4,50,0.55,0.010758811936486071,1.9682356838662545
4,50,0.6000000000000001,0.15356695637946471,0.8137022231449673
4,50,0.6500000000000001,0.002223216213450025,2.6530182990004745
4,50,0.7000000000000002,0.011894905629900277,1.9246389991564454
4,50,0.7500000000000002,0.0606260243938745,1.2173409100829031
4,50,0.8000000000000003,0.07264680993812184,1.138783451657612
4,50,0.8500000000000003,0.10103876802661402,0.9955119578061031
4,50,0.9000000000000004,0.017133181757104154,1.7661619778845683
4,50,0.9500000000000004,0.016902174797032245,1.772057411268968
4,50,1.0000000000000004,0.033526599168867834,1.4746104977820722
4,70,0.5,0.002619608739877839,2.5817635692913403
4,70,0.55,0.1756280583672277,0.7554060999298017
4,70,0.6000000000000001,0.008475764057166433,2.0718211414016485
4,70,0.6500000000000001,0.03882019342088465,1.4109423050781655
4,70,0.7000000000000002,0.09546816480976697,1.020141425823616
4,70,0.7500000000000002,0.18426207261825117,0.7345640481108369
4,70,0.8000000000000003,0.09639414749991661,1.0159493331682168
4,70,0.8500000000000003,0.10328714282377618,0.9859537360622574
4,70,0.9000000000000004,0.05813124829463023,1.235590351021783
4,70,0.9500000000000004,0.007552436814404656,2.1219128994568908
4,70,1.0000000000000004,0.048523730976342626,1.314045813738229
4,90,0.5,0.001466195058271973,2.8338082485926046
4,90,0.55,0.13885189155982947,0.8574481995406552
4,90,0.6000000000000001,0.04268074251225725,1.369768033807758
4,90,0.6500000000000001,0.1405532797808,0.8521590157692105
4,90,0.7000000000000002,0.02349920361493237,1.6289468556644742
4,90,0.7500000000000002,0.1631317548613443,0.7874614919412719
4,90,0.8000000000000003,0.008944033879171762,2.0484665643872715
4,90,0.8500000000000003,0.01878683179489413,1.7261464530025623
4,90,0.9000000000000004,0.029582157483079092,1.5289701552604502
4,90,0.9500000000000004,0.058951418585100404,1.2295057397416054
4,90,1.0000000000000004,0.027705103312480564,1.5574402260145785
4,110,0.5,0.001956707531986828,2.7084740832517484
4,110,0.55,0.23791800989815834,0.6235726815300185
4,110,0.6000000000000001,0.10230964421109122,0.9900834256207616
4,110,0.6500000000000001,0.06226972625027543,1.2057230435166943
4,110,0.7000000000000002,0.11308891087766351,0.9465799784587173
4,110,0.7500000000000002,0.07132490795816705,1.1467587801095254
4,110,0.8000000000000003,0.07582287054412991,1.1201997778378752
4,110,0.8500000000000003,0.06532477777993476,1.1849220589693663
4,110,0.9000000000000004,0.05714885206967547,1.2429924887124881
4,110,0.9500000000000004,0.010487176983139643,1.9793414027163256
4,110,1.0000000000000004,0.03511165986507218,1.4545486392557507
4,130,0.5,0.0013618044083451868,2.8658852642853816
4,130,0.55,0.11129155583197729,0.9535377862016639
4,130,0.6000000000000001,0.006786086594148179,2.1683806028222343
4,130,0.6500000000000001,0.06290292873014253,1.2013291335415488
4,130,0.7000000000000002,0.0071219340606789045,2.147402051613164
4,130,0.7500000000000002,0.04523417100408056,1.3445333644862776
4,130,0.8000000000000003,0.10219584775771512,0.9905667493338455
4,130,0.8500000000000003,0.03215971109303712,1.4926878613932177
4,130,0.9000000000000004,0.025460120108075794,1.5941395518940087
4,130,0.9500000000000004,0.06126737238971899,1.2127707451146923
4,130,1.0000000000000004,0.020391606056586,1.6905485675497482
4,150,0.5,0.0005384696844692304,3.268838742205067
4,150,0.55,0.07107956777090707,1.1482552217682656
4,150,0.6000000000000001,0.04626147697067375,1.334780505807208
4,150,0.6500000000000001,0.05783169195243166,1.2378341015775105
4,150,0.7000000000000002,0.004448417311093761,2.3517944778549515
4,150,0.7500000000000002,0.07889353571272717,1.1029585800517179
4,150,0.8000000000000003,0.04610139672055391,1.3362859167179348
4,150,0.8500000000000003,0.005968306895890147,2.224148853135123
4,150,0.9000000000000004,0.02361888180168645,1.626740667215844
4,150,0.9500000000000004,0.033152596762544534,1.4794824486928306
4,150,1.0000000000000004,0.023676544212495338,1.6256816861960695
4,170,0.5,0.0013818262053422019,2.859546575490887
4,170,0.55,0.019037541551199053,1.7203891357669043
4,170,0.6000000000000001,0.010087218126758977,1.9962285878538661
4,170,0.6500000000000001,0.06332971476648733,1.1983924680064657
4,170,0.7000000000000002,0.005574369385129092,2.2538042561810263
4,170,0.7500000000000002,0.0485591731512687,1.3137287168854066
4,170,0.8000000000000003,0.05965808516927236,1.224330690192268
4,170,0.8500000000000003,0.04482127181386505,1.3485158244206115
4,170,0.9000000000000004,0.013018180017533227,1.8854497272571271
4,170,0.9500000000000004,0.028987805595212614,1.537784659911008
4,170,1.0000000000000004,0.01689733808430309,1.7721817064131338
4,190,0.5,0.0027446345409249725,2.5615154754128215
4,190,0.55,0.054464080612914675,1.2638898231267712
4,190,0.6000000000000001,0.026860082065130856,1.5708926647730725
4,190,0.6500000000000001,0.3516843748175735,0.4538469267676531
4,190,0.7000000000000002,0.03587965300972749,1.445151765647157
4,190,0.7500000000000002,0.07206430126902216,1.142279819903533
4,190,0.8000000000000003,0.04176962751577061,1.3791393975758344
4,190,0.8500000000000003,0.010330118139032004,1.9858947117004848
4,190,0.9000000000000004,0.029858567922906358,1.5249310257501099
4,190,0.9500000000000004,0.016311137821094876,1.7875157426882815
4,190,1.0000000000000004,0.007014497531810133,2.1540034332568374
4,210,0.5,0.0011169850578981733,2.9519526364777438
4,210,0.55,0.22513910480196828,0.647549065085122
4,210,0.6000000000000001,0.025057680991665495,1.6010591240491783
4,210,0.6500000000000001,0.0033239385258222657,2.4783470168202517
4,210,0.7000000000000002,0.0012921703869894655,2.8886802160233174
4,210,0.7500000000000002,0.03780272985196895,1.422476837283435
4,210,0.8000000000000003,0.046125236840469284,1.3360613908438355
4,210,0.8500000000000003,0.017630140558786943,1.7537442252127478
4,210,0.9000000000000004,0.0027636781896603463,2.558512528805604
4,210,0.9500000000000004,0.006702547776965179,2.1737600816049283
4,210,1.0000000000000004,0.014974703214352967,1.8246417761938145
4,230,0.5,0.0007731646907244013,3.1117279877703625
4,230,0.55,0.04149514327748697,1.3820027315100576
4,230,0.6000000000000001,0.002448338877313254,2.6111284711827016
4,230,0.6500000000000001,0.003462140867361501,2.46065526555561
4,230,0.7000000000000002,0.013480953209528723,1.8702793986758859
4,230,0.7500000000000002,0.00923244254710042,2.0346833862553635
4,230,0.8000000000000003,0.09324648400316202,1.0303675349274597
4,230,0.8500000000000003,0.017336407611258525,1.7610408904953885
4,230,0.9000000000000004,0.023079493594754502,1.6367737246071434
4,230,0.9500000000000004,0.01883312373793845,1.7250776401726104
4,230,1.0000000000000004,0.019873509732448058,1.7017254281678604
4,250,0.5,0.0024572077225608175,2.60955812844108
4,250,0.55,0.011852581191403685,1.9261870610368204
4,250,0.6000000000000001,0.0036791351229980003,2.434254261613077
4,250,0.6500000000000001,0.005068246588497019,2.2951422632798537
4,250,0.7000000000000002,0.007037618578565579,2.152574274544455
4,250,0.7500000000000002,0.010552124775485321,1.9766600820386087
4,250,0.8000000000000003,0.022507683282294494,1.6476692046660624
4,250,0.8500000000000003,0.022581897904663344,1.6462395604232605
4,250,0.9000000000000004,0.007238453028199294,2.140354239480083
4,250,0.9500000000000004,0.0070454109573212,2.152093669511112
4,250,1.0000000000000004,0.06405644806252354,1.1934371466839613
4,270,0.5,0.0022103993371541133,2.655529258326052
4,270,0.55,0.011924184656716796,1.923571307146938
4,270,0.6000000000000001,0.018972190301911742,1.7218825277764562
4,270,0.6500000000000001,0.005996031568562206,2.222136089296694
4,270,0.7000000000000002,0.003120828577130513,2.505730085884785
4,270,0.7500000000000002,0.013613016569339728,1.8660456268720058
4,270,0.8000000000000003,0.024864244331060555,1.6044247352187069
4,270,0.8500000000000003,0.030355886370438078,1.517757081513811
4,270,0.9000000000000004,0.009520356493042283,2.0213467890039327
4,270,0.9500000000000004,0.0124599615976876,1.9044832961951532
4,270,1.0000000000000004,1.9483453833601316,-0.2896659467887844
4,290,0.5,0.00284770874131222,2.5455044316466213
4,290,0.55,0.22131668527957718,0.6549858429562089
4,290,0.6000000000000001,0.00942943243560269,2.0255144469767687
4,290,0.6500000000000001,0.0037177092282512304,2.429724580541587
4,290,0.7000000000000002,0.005718013162428114,2.242754849264263
4,290,0.7500000000000002,0.04664936130359864,1.3311542979886837
4,290,0.8000000000000003,0.026227218317011178,1.5812477686408577
4,290,0.8500000000000003,0.047049937605566666,1.3274409481682028
4,290,0.9000000000000004,0.006982689552419495,2.155977266088475
4,290,0.9500000000000004,0.0172708282717252,1.762686834105148
4,290,1.0000000000000004,6.460215111588784,-0.8102469793295439
4,310,0.5,0.0019026611872025548,2.720638540997684
4,310,0.55,0.004979041645641031,2.3028542411885984
4,310,0.6000000000000001,0.002596154019775463,2.58566954609571
4,310,0.6500000000000001,0.0035752666632750518,2.4466915605566397
4,310,0.7000000000000002,0.005266577260959289,2.2784715403098486
4,310,0.7500000000000002,0.015333688826097116,1.8143533543366102
4,310,0.8000000000000003,0.0024979213974162156,2.6024212317767303
4,310,0.8500000000000003,0.015252304123026406,1.8166645437055144
4,310,0.9000000000000004,0.007669039645463906,2.1152590171186585
4,310,0.9500000000000004,0.056309824045716994,1.2494158297197897
4,310,1.0000000000000004,6.2744213191478515,-0.7975736776447316
4,330,0.5,0.002682615556521392,2.571441561261853
4,330,0.55,0.010723494757756837,1.9696636561855472
4,330,0.6000000000000001,0.0022747830140798235,2.6430600233066928
4,330,0.6500000000000001,0.0016066271314939832,2.794084903276616
4,330,0.7000000000000002,0.017839775865551147,1.7486106062920603
4,330,0.7500000000000002,0.004018534033149846,2.3959323492605615
4,330,0.8000000000000003,0.008754952254507469,2.0577462180169124
4,330,0.8500000000000003,0.01806700918371094,1.7431137346839194
4,330,0.9000000000000004,0.004141405223771678,2.382852273038354
4,330,0.9500000000000004,0.03341002500318187,1.4761231993472068
4,330,1.0000000000000004,4.895639520905178,-0.6898094320449129
4,350,0.5,0.0005247053685191293,3.280084492298123
4,350,0.55,0.0026978331662204378,2.568984910568532
4,350,0.6000000000000001,0.0037252233943940896,2.428847678340235
4,350,0.6500000000000001,0.002052042065801312,2.687813740656648
4,350,0.7000000000000002,0.0018781263336555274,2.7262751979250037
4,350,0.7500000000000002,0.007395080994771955,2.131057065022073
4,350,0.8000000000000003,0.00863214662422609,2.0638811914076887
4,350,0.8500000000000003,0.015439125422389482,1.8113773047119381
4,350,0.9000000000000004,0.0055249520188002475,2.2576714892375613
4,350,0.9500000000000004,0.038333216035532476,1.4164247432842836
4,350,1.0000000000000004,3.773282065461773,-0.5767192713803877
4,370,0.5,0.0011891729834729134,2.9247549659840137
4,370,0.55,0.012066942893874251,1.9184027425363088
4,370,0.6000000000000001,0.0006705658441002653,3.1735585715403
4,370,0.6500000000000001,0.0004885832122802772,3.3110614594651078
4,370,0.7000000000000002,0.005351263413049185,2.2715436705884313
4,370,0.7500000000000002,0.017991744401802436,1.7449267272964835
4,370,0.8000000000000003,0.008098700069201012,2.0915846845878825
4,370,0.8500000000000003,0.013644252439405067,1.8650502540824034
4,370,0.9000000000000004,0.00881094729901007,2.0549773963988454
4,370,0.9500000000000004,0.03356035049181541,1.4741735122096504
4,370,1.0000000000000004,4.456206683553648,-0.6489653256677372
4,390,0.5,0.0027365699706445924,2.5627934430170547
4,390,0.55,0.03222852273833254,1.4917596008262957
4,390,0.6000000000000001,0.0017556063354796157,2.755572860580042
4,390,0.6500000000000001,0.0011329038470014748,2.9458069484673377
4,390,0.7000000000000002,0.008051062705923064,2.0941467908300053
4,390,0.7500000000000002,0.008745881832651079,2.058196394790644
4,390,0.8000000000000003,0.003253974507585803,2.4875858537526274
4,390,0.8500000000000003,0.004337197514440839,2.362790799783786
4,390,0.9000000000000004,0.0036387665702783756,2.439045803850879
4,390,0.9500000000000004,0.025622476284201348,1.5913789001731118
4,390,1.0000000000000004,4.92678830719933,-0.6925639020373766
4,410,0.5,0.001152692372990154,2.93828658042321
4,410,0.55,0.024824656148754662,1.60511675829009
4,410,0.6000000000000001,0.01292684722371476,1.888507383882441
4,410,0.6500000000000001,0.0029362324825823564,2.5322095611859896
4,410,0.7000000000000002,0.009254714156104245,2.033636990454428
4,410,0.7500000000000002,0.008963727682215612,2.047511345790203
4,410,0.8000000000000003,0.00999369977467106,2.0002737015376346
4,410,0.8500000000000003,0.022088234898045227,1.6558389878255837
4,410,0.9000000000000004,0.004023353516787404,2.3954118059460723
4,410,0.9500000000000004,0.04063446338525664,1.3911054711236706
4,410,1.0000000000000004,4.685952451034348,-0.670797877441018
4,430,0.5,0.0007998019749212095,3.0970175278139944
4,430,0.55,0.0009137122187463653,3.039190567384782
4,430,0.6000000000000001,0.006534340098136321,2.184798265192684
4,430,0.6500000000000001,0.005523424592089845,2.257791570769795
4,430,0.7000000000000002,0.0013558340405693601,2.8677934665721376
4,430,0.7500000000000002,0.013910576730694027,1.8566548638421994
4,430,0.8000000000000003,0.008367727768566105,2.077392457364554
4,430,0.8500000000000003,0.015800587867439795,1.8013267546382532
4,430,0.9000000000000004,0.006935736766955223,2.158907398061862
4,430,0.9500000000000004,0.02181841559328615,1.6611767901398151
4,430,1.0000000000000004,5.924348958414281,-0.7726406315929754
4,450,0.5,0.0008333550787353782,3.0791699135057446
4,450,0.55,0.007676349654765109,2.1148452515399296
4,450,0.6000000000000001,0.006012238484582556,2.2209638007923793
4,450,0.6500000000000001,0.0006990824089288958,3.1554716259231017
4,450,0.7000000000000002,0.005155450914985205,2.2877333437023606
4,450,0.7500000000000002,0.008552169468913146,2.067923701779095
4,450,0.8000000000000003,0.006896011926864343,2.1614019960570543
4,450,0.8500000000000003,0.013184868571018128,1.8799241949692251
4,450,0.9000000000000004,0.006536274428419417,2.184669722043844
4,450,0.9500000000000004,0.018286740610724227,1.737863695339345
4,450,1.0000000000000004,5.126013341525073,-0.709779732192193
4,470,0.5,0.0009485650951911079,3.0229328603343646
4,470,0.55,0.006119727275476423,2.2132679316771218
4,470,0.6000000000000001,0.008203311211781384,2.086010812160407
4,470,0.6500000000000001,0.005876042991466066,2.2309150353991094
4,470,0.7000000000000002,0.008375848300791779,2.0769711969841387
4,470,0.7500000000000002,0.012880869297196817,1.8900548265541477
4,470,0.8000000000000003,0.017380097622649974,1.7599477884823396
4,470,0.8500000000000003,0.046706014444878124,1.330627190696506
4,470,0.9000000000000004,0.00585185032223503,2.232706790724908
4,470,0.9500000000000004,0.03277847696253364,1.4844112295981633
4,470,1.0000000000000004,7.434420972810694,-0.871247149306434
4,490,0.5,0.0036385213221490683,2.439075075719979
4,490,0.55,0.012521186259398862,1.9023545240404567
4,490,0.6000000000000001,0.0015074309673501567,2.8217625672046367
4,490,0.6500000000000001,0.002143081933336102,2.6689612248911887
4,490,0.7000000000000002,0.0019734855264886123,2.7047660543655923
4,490,0.7500000000000002,0.011782024371128796,1.9287800832605408
4,490,0.8000000000000003,0.012927735459992398,1.8884775434383794
4,490,0.8500000000000003,0.01354021521716482,1.8683744326313567
4,490,0.9000000000000004,0.011106643185081717,1.9544171801662045
4,490,0.9500000000000004,0.017205704616986083,1.7643275372248088
4,490,1.0000000000000004,15.380113434064166,-1.1869595385607605
5,50,0.5,0.0016669657989659165,2.7780733104735837
5,50,0.55,0.14576567109869734,0.8363447435615328
5,50,0.6000000000000001,0.007204971751514865,2.142367717582159
5,50,0.6500000000000001,0.013218455419849793,1.878819289315303
5,50,0.7000000000000002,0.004217009303998175,2.374995440799078
5,50,0.7500000000000002,0.21304827345716532,0.6715219809709871
5,50,0.8000000000000003,0.09569785293154125,1.019097805905958
5,50,0.8500000000000003,0.004863216506787763,2.313076395533577
5,50,0.9000000000000004,0.1134127207932049,0.9453382306242891
5,50,0.9500000000000004,0.10276480538823406,0.9881555958732017
5,50,1.0000000000000004,0.03162717235129986,1.4999396347400509
5,70,0.5,0.0004703626546925468,3.3275671671717095
5,70,0.55,0.2773536252435058,0.5569661531564795
5,70,0.6000000000000001,0.00997799894742827,2.0009565462102383
5,70,0.6500000000000001,0.0040909026166357325,2.388180858697939
5,70,0.7000000000000002,0.01821592248246796,1.7395488305213747
5,70,0.7500000000000002,0.25528090564149425,0.5929816680968796
5,70,0.8000000000000003,0.04052573778666474,1.3922690699091662
5,70,0.8500000000000003,0.05157209714219999,1.2875852079617762
5,70,0.9000000000000004,0.009611365497961216,2.017214907222037
5,70,0.9500000000000004,0.04554955450113599,1.3415158663011804
5,70,1.0000000000000004,0.007185751242631534,2.1435278213398865
5,90,0.5,0.00019695898218221773,3.7056242086947884
5,90,0.55,0.027853512531788735,1.5551200293239094
5,90,0.6000000000000001,0.13356150395404995,0.8743186992667571
5,90,0.6500000000000001,0.053196967839886686,1.2741131212375487
5,90,0.7000000000000002,0.028579115309714978,1.5439512192838794
5,90,0.7500000000000002,0.09657763365218368,1.0151234399005622
5,90,0.8000000000000003,0.003008731345452823,2.5216165893939446
5,90,0.8500000000000003,0.02720655367083494,1.5653264680156167
5,90,0.9000000000000004,0.006180651620052896,2.208965735255067
5,90,0.9500000000000004,0.01298833912074836,1.8864463806291125
5,90,1.0000000000000004,0.03456434031600004,1.4613717275087275
5,110,0.5,0.003952208474976017,2.4031601548881234
5,110,0.55,0.022485015859251736,1.6481068017770228
5,110,0.6000000000000001,0.056047929789675224,1.251440424059635
5,110,0.6500000000000001,0.006715459576897229,2.172924260749439
5,110,0.7000000000000002,0.025507020307812232,1.593340272062781
5,110,0.7500000000000002,0.032675391503551,1.4857792001724146
5,110,0.8000000000000003,0.02635202525263299,1.579186001998171
5,110,0.8500000000000003,0.01148866140079186,1.9397305701033583
5,110,0.9000000000000004,0.029013726900250864,1.5373964811851375
5,110,0.9500000000000004,0.009763253483853795,2.010405434932583
5,110,1.0000000000000004,0.015646956195075914,1.8055701332772542
5,130,0.5,0.001982635763014166,2.702757064232734
5,130,0.55,0.03798352567300646,1.4204047260322141
5,130,0.6000000000000001,0.19629317080097658,0.7070948095953267
5,130,0.6500000000000001,0.13630653144644514,0.8654833334302684
5,130,0.7000000000000002,0.15351342373066687,0.8138536423545029
5,130,0.7500000000000002,0.026492843442567696,1.576871426937018
5,130,0.8000000000000003,0.048813421016676344,1.3114607543881158
5,130,0.8500000000000003,0.002112046163393508,2.6752965935776367
5,130,0.9000000000000004,0.020989580729950198,1.6779962364289216
5,130,0.9500000000000004,0.012194258520402533,1.913844602097914
5,130,1.0000000000000004,0.019294917844957474,1.714557066253382
5,150,0.5,0.0011206495202076927,2.9505301904729784
5,150,0.55,0.025842675243003488,1.587662530029319
5,150,0.6000000000000001,0.0580534544617041,1.2361719325314544
5,150,0.6500000000000001,0.17343288303689525,0.760868556412587
5,150,0.7000000000000002,0.005540861015460838,2.25642274335669
5,150,0.7500000000000002,0.0946808375533807,1.023737908926281
5,150,0.8000000000000003,0.0023868913068539437,2.6221673572430704
5,150,0.8500000000000003,0.029710455876897024,1.5270906843356205
5,150,0.9000000000000004,0.025809479955817213,1.5882207461184443
5,150,0.9500000000000004,0.013262722694874492,1.8773673107744362
5,150,1.0000000000000004,0.023897955031229896,1.6216392604179701
5,170,0.5,0.0015226887768424553,2.8173888532706473
5,170,0.55,0.010673337786507092,1.971699745938219
5,170,0.6000000000000001,0.0018822588275039262,2.7253206574083078
5,170,0.6500000000000001,0.01642985617834637,1.784366238221903
5,170,0.7000000000000002,0.027658050770088174,1.5581784305037998
5,170,0.7500000000000002,0.008344354518652064,2.0786072527330615
5,170,0.8000000000000003,0.009358876162439503,2.0287762993126037
5,170,0.8500000000000003,0.03970447039997629,1.4011605924625614
5,170,0.9000000000000004,0.004630892934586676,2.334335259700496
5,170,0.9500000000000004,0.004005019063357693,2.3973954123908925
5,170,1.0000000000000004,0.009726404110579033,2.0120476904177877
5,190,0.5,0.00279045080181792,2.5543256300859882
5,190,0.55,0.033017507776747085,1.481255711196018
5,190,0.6000000000000001,0.019715468627041967,1.705192895500747
5,190,0.6500000000000001,0.020868534747072443,1.6805080432009922
5,190,0.7000000000000002,0.01187816182646969,1.9252507622494277
5,190,0.7500000000000002,0.05419062320209325,1.266075854492796
5,190,0.8000000000000003,0.00586284418781306,2.2318916475638257
5,190,0.8500000000000003,0.010704764272255344,1.9704228917871909
5,190,0.9000000000000004,0.004569596513154208,2.3401221456296586
5,190,0.9500000000000004,0.009703415331163687,2.013075379299252
5,190,1.0000000000000004,0.006704197904534562,2.173653174034894
5,210,0.5,0.0024098884544824736,2.618003058970306
5,210,0.55,0.004340945481832165,2.362415668454812
5,210,0.6000000000000001,0.01713462373111662,1.7661254280473022
5,210,0.6500000000000001,0.062480927627467354,1.204252531299454
5,210,0.7000000000000002,0.02406113795281559,1.6186838368905325
5,210,0.7500000000000002,0.022905887022490887,1.640052885659821
5,210,0.8000000000000003,0.01200948814740422,1.9204755021304
5,210,0.8500000000000003,0.0159175428105667,1.7981239734183923
5,210,0.9000000000000004,0.006521851297565048,2.185629107612733
5,210,0.9500000000000004,0.007217044228033551,2.141640633217945
5,210,1.0000000000000004,0.03262011178717706,1.4865145549919123
5,230,0.5,0.0016950756391392791,2.77081091756245
5,230,0.55,0.03873391053074017,1.4119086549326216
5,230,0.6000000000000001,0.023549330652443693,1.628021432402659
5,230,0.6500000000000001,0.08727293356380877,1.0591204255554303
5,230,0.7000000000000002,0.005608370292611423,2.251163319804455
5,230,0.7500000000000002,0.008267787557576355,2.082610691183314
5,230,0.8000000000000003,0.02468659814936778,1.6075387523826679
5,230,0.8500000000000003,0.007944380853951277,2.099939943917927
5,230,0.9000000000000004,0.003384553801541672,2.4704985778802246
5,230,0.9500000000000004,0.008167809015571282,2.0878944257268794
5,230,1.0000000000000004,0.3996853007597566,0.3982818235095049
5,250,0.5,0.0015193222714609035,2.818350095872439
5,250,0.55,0.007386652358190928,2.131552339922035
5,250,0.6000000000000001,0.005504052540973674,2.2593174290338043
5,250,0.6500000000000001,0.027770207355456083,1.556420877433964
5,250,0.7000000000000002,0.027804542241543728,1.5558842505100472
5,250,0.7500000000000002,0.006677528796383117,2.175384230437504
5,250,0.8000000000000003,0.00957861513169081,2.0186972763223583
5,250,0.8500000000000003,0.004874183788932204,2.312098099071231
5,250,0.9000000000000004,0.0048634925094816475,2.3130517486675557
5,250,0.9500000000000004,0.02101455392839267,1.6774798242402085
5,250,1.0000000000000004,0.64542194396655,0.1901562729240998
5,270,0.5,0.0015905857860105744,2.7984429028619853
5,270,0.55,0.004526069217518842,2.344278808632147
5,270,0.6000000000000001,0.008325218642384993,2.079604351943635
5,270,0.6500000000000001,0.011187830808188613,1.9512541100182144
5,270,0.7000000000000002,0.01966418540815413,1.7063240395960146
5,270,0.7500000000000002,0.01596115852112017,1.7969355891087644
5,270,0.8000000000000003,0.0142769254334759,1.8453653087392337
5,270,0.8500000000000003,0.0035223681644226804,2.4531652527353462
5,270,0.9000000000000004,0.013900997808174761,1.8569540251393333
5,270,0.9500000000000004,0.013455419503744416,1.8711027575567678
5,270,1.0000000000000004,1.1494828872213187,-0.06050251015016746
5,290,0.5,0.0019053575428403106,2.720023516412227
5,290,0.55,0.0075703995915140255,2.1208811963507266
5,290,0.6000000000000001,0.00301331411740901,2.5209555937342905
5,290,0.6500000000000001,0.03419355227718785,1.4660557791612054
5,290,0.7000000000000002,0.01261538635192771,1.8990994444772888
5,290,0.7500000000000002,0.006631096602004423,2.178414645227507
5,290,0.8000000000000003,0.007829549682687667,2.1062632157131764
5,290,0.8500000000000003,0.009609818213521866,2.017284827691607
5,290,0.9000000000000004,0.004483939150639318,2.348340289636583
5,290,0.9500000000000004,0.02577526961637633,1.5887967831815144
5,290,1.0000000000000004,2.040158486348033,-0.30966390618711237
5,310,0.5,0.0014617624629276959,2.8351231946976885
5,310,0.55,0.007821181265980694,2.106727648659648
5,310,0.6000000000000001,0.0005228108765288477,3.281655385958889
5,310,0.6500000000000001,0.04793657839141025,1.3193329681905943
5,310,0.7000000000000002,0.0063002783616874156,2.2006402619314738
5,310,0.7500000000000002,0.008225394951325977,2.0848432397532535
5,310,0.8000000000000003,0.008366848255889896,2.077438107460718
5,310,0.8500000000000003,0.007465425064284928,2.1269454594971795
5,310,0.9000000000000004,0.006146597987387836,2.211365190583145
5,310,0.9500000000000004,0.02140817000108302,1.6694204551903384
5,310,1.0000000000000004,1.7488977722197303,-0.24276442453962335
5,330,0.5,0.0018109745284229084,2.7420876580477147
5,330,0.55,0.011868505909784685,1.9256039496196906
5,330,0.6000000000000001,0.021231967131028005,1.6730097668055728
5,330,0.6500000000000001,0.0225868011451652,1.6461452716637186
5,330,0.7000000000000002,0.01052292808562563,1.9778633975881783
5,330,0.7500000000000002,0.004093415653046096,2.3879141540454123
5,330,0.8000000000000003,0.01206316540375303,1.918538717320032
5,330,0.8500000000000003,0.001977860501432993,2.70380434246296
5,330,0.9000000000000004,0.005699469072953743,2.2441655986127342
5,330,0.9500000000000004,0.01832007137518624,1.7370728386491103
5,330,1.0000000000000004,5.28918159771804,-0.7233884782560719
5,350,0.5,0.0010156521397562163,2.993255012182745
5,350,0.55,0.006028186333282623,2.2198133319603026
5,350,0.6000000000000001,0.0005039633265037155,3.297601066087338
5,350,0.6500000000000001,0.011315629963796602,1.946321262992074
5,350,0.7000000000000002,0.02330699754463357,1.6325136695846547
5,350,0.7500000000000002,0.009764516807834593,2.0103492426867415
