m,delta
131,0.010216031911343392
132,0.010215470345543945
133,0.010215047266433023
134,0.010214733027061561
135,0.010214502852429167
136,0.01021433667070174
137,0.010214223592668175
138,0.010214162170952546
139,0.010214150251259818
140,0.010214180146856594
141,0.01021424350616009
142,0.010214317046139038
143,0.010214395558612666
144,0.010214463018144179
145,0.010214508728573867
146,0.01021453581057879
147,0.010214544930662093
148,0.010214547665554774
149,0.010214539902291406
150,0.010214523561680617
151,0.01021450688938287
152,0.010214489398276594
153,0.010214470389624686
154,0.010214449867737676
155,0.010214435202048138
156,0.010214418535750789
157,0.010214406527642753
158,0.010214393150542978
159,0.010214383411622853
160,0.010214376011335452
161,0.010214373413663828
162,0.01021436658141642
163,0.010214363309981836
164,0.010214362114030533
165,0.010214362567430673
166,0.010214359801415437
167,0.010214359941866228
168,0.010214359148365527
169,0.010214363257806692
170,0.010214358744781724
171,0.010214361448321703
172,0.01021436246084872
173,0.010214363112377563
174,0.01021436045196462
175,0.010214359844915791
176,0.010214364266281127
177,0.010214360010688091
178,0.010214362935434929
179,0.010214360936973583
180,0.01021436174754742
181,0.010214359616769642
182,0.010214359843536944
183,0.01021435974040782
184,0.010214360461258721
185,0.010214362004682087
186,0.010214361226771388
187,0.010214360351118806
188,0.010214364424832686
189,0.010214358963415314
190,0.010214359844852585
191,0.010214359616136495
192,0.010214358570423226
193,0.010214362290116102
194,0.010214361347835746
195,0.010214360018944345
196,0.010214361892731588
197,0.010214360903212118
198,0.010214360675701351
199,0.010214359641985143
200,0.010214360022495674
201,0.010214360858718664
202,0.010214357580338323
203,0.010214359636139604
204,0.010214358047646735
205,0.010214365206743577
206,0.01021436069822155
207,0.01021436128792303
208,0.01021436122771879
209,0.01021435751612259
210,0.010214356865786959
211,0.010214360239633914
212,0.010214360112621312
213,0.010214358064778469
214,0.010214360263816898
215,0.010214359027140043
216,0.010214359749552194
217,0.010214362267644347
218,0.010214359370242093
219,0.010214358764147419
220,0.010214358324734258
221,0.010214358970213413
222,0.01021435911531073
223,0.010214361162832168
224,0.010214360344124124
225,0.010214361201424365
226,0.010214360795653786
227,0.010214362194407097
228,0.010214359720884667
229,0.010214360730667234
230,0.01021436188704316
231,0.010214362345223464
232,0.0102143624223414
233,0.010214362011638169
234,0.010214361945825421
235,0.010214362133367502
236,0.010214362660411046
237,0.010214364590300064
238,0.010214361142017446
239,0.010214362252986083
240,0.010214362984276948
241,0.010214363110807085
242,0.01021436240775024
243,0.010214362377785948
244,0.010214362558134607
245,0.010214361580623657
246,0.010214361071767526
247,0.01021436138285463
248,0.01021436287815136
249,0.010214360213469578
250,0.010214360701303464
251,0.010214360364986894
252,0.010214361032191399
253,0.010214360750278095
254,0.010214362472247522
255,0.010214362117876638
256,0.010214361874368727
257,0.0102143632304569
258,0.010214363125800333
259,0.010214363849183313
260,0.010214362421992288
261,0.010214362549500514
262,0.010214362146776157
263,0.010214362219840456
264,0.010214361094896356
265,0.010214361050603684
266,0.010214361235540797
267,0.010214359798169254
268,0.010214359956721217
269,0.010214361059801596
270,0.010214361567302746
271,0.010214362868486686
272,0.010214364607289415
273,0.010214362857979154
274,0.010214363999490874
275,0.01021436391860777
276,0.010214364577292244
277,0.010214361709769991
278,0.010214362326408823
279,0.010214362073958724
280,0.010214361913963807
281,0.01021436143918754
282,0.010214361124736542
283,0.010214359769929697
284,0.010214361089191451
285,0.01021436147273479
286,0.010214362168321696
287,0.010214365031743798
288,0.010214363246600366
289,0.010214363084059791
290,0.010214362993752609
291,0.010214362485278686
292,0.010214362695966416
293,0.01021436266280134
294,0.010214361533500449
295,0.0102143626444936
296,0.010214360677972309
297,0.010214360100189173
298,0.01021436053949166
299,0.010214359792204275
300,0.010214360481687916
301,0.01021436189118703
302,0.010214360712170288
303,0.010214363576114065
304,0.01021436273998261
305,0.010214362575923366
306,0.010214363480707488
307,0.0102143643551238
308,0.010214363315644024
309,0.010214361835514607
310,0.010214361952845937
311,0.010214361909698521
312,0.010214362304697615
313,0.01021435959338854
314,0.010214361215191644
315,0.010214359802564023
316,0.01021436027931324
317,0.010214361866981965
318,0.01021436020892768
319,0.010214361839189638
320,0.010214362301484065
321,0.010214363568004153
322,0.010214363562171596
323,0.010214364955384629
324,0.01021436278516856
325,0.01021436198733445
326,0.010214361280915329
327,0.010214362119757596
328,0.010214361103189344
329,0.010214360146612984
330,0.010214359773028736
331,0.010214359574795325
332,0.010214360377402695
333,0.010214362084764795
334,0.010214360284353411
335,0.01021436199025109
336,0.010214362530454579
337,0.010214363953114567
338,0.010214363677313274
339,0.010214365159082755
340,0.010214362802012626
341,0.010214361961873968
342,0.010214361289447516
343,0.01021436218672725
344,0.010214361108222604
345,0.010214360139668371
346,0.010214359772138856
347,0.010214359574843538
348,0.010214360377402695
349,0.010214362097750444
350,0.010214360284353411
351,0.01021436199025109
352,0.010214362530454579
353,0.01021436395312008
354,0.010214363677313274
355,0.010214365158950887
356,0.010214362802012626
357,0.010214361961845345
358,0.010214361289447516
359,0.010214362186947759
360,0.010214361108222604
361,0.010214360139740017
362,0.010214359772138856
363,0.010214359574556622
364,0.010214360377402695
365,0.010214362097854703
366,0.010214360284353411
367,0.010214361990398232
368,0.010214362530454579
369,0.010214363953027878
370,0.010214363677313274
371,0.010214365158950887
372,0.010214362802012626
373,0.010214361961873968
374,0.010214361289447516
375,0.010214362186898888
376,0.010214361108222604
377,0.010214360139740017
378,0.010214359772138856
379,0.010214359574737182
380,0.010214360377402695
381,0.010214362097707725
382,0.010214360284353411
383,0.01021436199025109
384,0.010214362530454579
385,0.010214363953141545
386,0.010214363677313274
387,0.010214365158881153
388,0.010214362802012626
389,0.010214361961873968
390,0.010214361289447516
391,0.01021436218672725
392,0.010214361108222604
393,0.01021436013948458
394,0.010214359772138856
395,0.010214359574795325
396,0.010214360377402695
397,0.010214362097909286
398,0.010214360284353411
399,0.01021436199025109
400,0.010214362530454579
401,0.010214359747755652
402,0.010214360980890685
403,0.010214360985195231
404,0.01021435962898377
405,0.01021436153799825
406,0.010214361990684843
407,0.010214363035951139
408,0.010214361786584697
409,0.010214362287750864
410,0.010214363215713732
411,0.010214362422377284
412,0.01021436314712158
413,0.010214362441628648
414,0.01021436185984405
415,0.0102143620992012
416,0.010214362077612123
417,0.010214361601304796
418,0.010214360165925274
419,0.010214360634616183
420,0.01021436351734295
421,0.010214363058671513
422,0.01021436339327095
423,0.010214363231601542
424,0.010214365292322832
425,0.010214362925313556
426,0.010214362774888939
427,0.010214363704858148
428,0.010214362260345972
429,0.010214362435528233
430,0.01021436236502475
431,0.010214361249391617
432,0.010214362080017235
433,0.010214362338976893
434,0.01021436041856566
435,0.01021436033293518
436,0.010214359971225146
437,0.010214361198746531
438,0.010214360851618386
439,0.010214361357915577
440,0.010214361842923562
441,0.010214362952956416
442,0.010214362602136345
443,0.010214364261144476
444,0.010214363357791537
445,0.010214362018981292
446,0.010214362486654173
447,0.01021436084709386
448,0.01021436209948861
449,0.010214361219274132
450,0.010214360943724304
451,0.01021436012680317
452,0.010214360860427379
453,0.01021436131589505
454,0.010214360857104433
455,0.010214362360367452
456,0.010214360721553031
457,0.010214363040439918
458,0.010214363063095502
459,0.010214362420793842
460,0.010214363152939485
461,0.01021436208552186
462,0.010214363209630537
463,0.010214361839917677
464,0.01021436268562877
465,0.010214361943036133
466,0.01021436080272118
467,0.010214359581474824
468,0.010214360029372005
469,0.010214361976585954
470,0.010214361586845988
471,0.010214360733469973
472,0.010214360799352068
473,0.010214362748267803
474,0.010214361859516007
475,0.010214361983006742
476,0.010214361884754296
477,0.010214362050756216
478,0.010214362948801453
479,0.010214362928351985
480,0.010214361063004974
481,0.010214361008380078
482,0.010214360668053011
483,0.010214360551553493
484,0.010214360451288785
485,0.010214359913405755
486,0.010214360790112292
487,0.01021436365372743
488,0.010214362505411662
489,0.010214363634646331
490,0.010214363929559758
491,0.010214362876247293
492,0.010214363510651674
493,0.010214361814423095
494,0.010214361918143228
495,0.010214363489132952
496,0.010214361914093743
497,0.010214361641676373
498,0.010214359567427198
499,0.010214361356733915
